"Product Id","Variant Id","Handle","Title","Body (Html)","Vendor","Type","Tags","Published","Option Fulfill Value","Custom Option","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Sku","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / Mpn","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","Seo Title","Seo Description","Google Shopping / Adwords Grouping","Google Shopping / Adwords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost Per Item","Available On Listing Pages","Available On Sitemap Files","Template","Shipping Profile Name","Variant Tag","Facebook Pixel Id","Facebook Access Token","Product Stock Status","Shipping Fee","Base Cost Variant"
"'1000000486430981'","'1000010918284021'","crs-rodw-va-hi-0310-01","PREMIUM RODW CRS VA 031001","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency</li>
</ul>
<ul>
<li><img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
<li>&nbsp;</li>
</ul>",,,"rodw","TRUE",,"[]","Color","White","Size","4 Men/5 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1696325017939.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010773183009",,,,,
"'1000000486430981'","'1000010956588988'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"4.5 Men/6 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1696325017929.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956589953'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"5 Men/7 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1696325017949.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956590413'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"6 Men/8 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956590437'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"7 Men/9 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956591377'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"8 Men/10 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956591387'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"9 Men/11 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956591850'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"10 Men/12 Women",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956591870'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"10.5 Men",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592330'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"11 Men",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592331'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"11.5 Men",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592346'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"12 Men",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592347'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"13 Men",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592348'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"9 Kid",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592349'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"10 Kid",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956592350'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"11 Kid",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956593284'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"12 Kid",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956593665'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"13 Kid",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000486430981'","'1000010956594529'","crs-rodw-va-hi-0310-01",,,,,,,,,,"White",,"1 Youth",,,"CRS-RODW-VA-HI-0310-01",0,,,"deny","manual",44.95,50,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010773183009",,,,0,0
"'1000000487289164'","'1000010951818703'","crs-loki-tt-my-141001","PREMIUM LOKI CRS TT 141001","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"loki","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697277388299.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010830296501",,,,,
"'1000000487289164'","'1000010951818704'","crs-loki-tt-my-141001",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697277388288.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296502",,,,0,0
"'1000000487289164'","'1000010951818705'","crs-loki-tt-my-141001",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697277388278.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296503",,,,0,0
"'1000000487289164'","'1000010951818706'","crs-loki-tt-my-141001",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296504",,,,0,0
"'1000000487289164'","'1000010951818707'","crs-loki-tt-my-141001",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296505",,,,0,0
"'1000000487289164'","'1000010951818708'","crs-loki-tt-my-141001",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296506",,,,0,0
"'1000000487289164'","'1000010951818709'","crs-loki-tt-my-141001",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296507",,,,0,0
"'1000000487289164'","'1000010951818710'","crs-loki-tt-my-141001",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296508",,,,0,0
"'1000000487289164'","'1000010951818711'","crs-loki-tt-my-141001",,,,,,,,,,"10.5 Men",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296509",,,,0,0
"'1000000487289164'","'1000010951818712'","crs-loki-tt-my-141001",,,,,,,,,,"11 Men",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296510",,,,0,0
"'1000000487289164'","'1000010951818713'","crs-loki-tt-my-141001",,,,,,,,,,"11.5 Men",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296511",,,,0,0
"'1000000487289164'","'1000010951818714'","crs-loki-tt-my-141001",,,,,,,,,,"12 Men",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296512",,,,0,0
"'1000000487289164'","'1000010951818715'","crs-loki-tt-my-141001",,,,,,,,,,"13 Men",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296513",,,,0,0
"'1000000487289164'","'1000010951818716'","crs-loki-tt-my-141001",,,,,,,,,,"9 Kid",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296514",,,,0,0
"'1000000487289164'","'1000010951818717'","crs-loki-tt-my-141001",,,,,,,,,,"10 Kid",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296515",,,,0,0
"'1000000487289164'","'1000010951818718'","crs-loki-tt-my-141001",,,,,,,,,,"11 Kid",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296516",,,,0,0
"'1000000487289164'","'1000010951818719'","crs-loki-tt-my-141001",,,,,,,,,,"12 Kid",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296517",,,,0,0
"'1000000487289164'","'1000010951818720'","crs-loki-tt-my-141001",,,,,,,,,,"13 Kid",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296518",,,,0,0
"'1000000487289164'","'1000010951818721'","crs-loki-tt-my-141001",,,,,,,,,,"1 Youth",,"White",,,"CRS-LOKI-TT-MY-141001",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296519",,,,0,0
"'1000000487679280'","'1000010975432074'","crs-spk-va-hi-1910-01","PREMIUM SPK CRS VA 191001","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"spk,crms","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697690002883.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010974313561",,,,,
"'1000000487679280'","'1000010975432075'","crs-spk-va-hi-1910-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697690002872.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313562",,,,0,0
"'1000000487679280'","'1000010975432076'","crs-spk-va-hi-1910-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1697690002893.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313563",,,,0,0
"'1000000487679280'","'1000010975432077'","crs-spk-va-hi-1910-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313564",,,,0,0
"'1000000487679280'","'1000010975432078'","crs-spk-va-hi-1910-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313565",,,,0,0
"'1000000487679280'","'1000010975432079'","crs-spk-va-hi-1910-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313566",,,,0,0
"'1000000487679280'","'1000010975432080'","crs-spk-va-hi-1910-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313567",,,,0,0
"'1000000487679280'","'1000010975432081'","crs-spk-va-hi-1910-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313568",,,,0,0
"'1000000487679280'","'1000010975432082'","crs-spk-va-hi-1910-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313569",,,,0,0
"'1000000487679280'","'1000010975432083'","crs-spk-va-hi-1910-01",,,,,,,,,,"11 Men",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313570",,,,0,0
"'1000000487679280'","'1000010975432084'","crs-spk-va-hi-1910-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313571",,,,0,0
"'1000000487679280'","'1000010975432085'","crs-spk-va-hi-1910-01",,,,,,,,,,"12 Men",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313572",,,,0,0
"'1000000487679280'","'1000010975432086'","crs-spk-va-hi-1910-01",,,,,,,,,,"13 Men",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313573",,,,0,0
"'1000000487679280'","'1000010975432087'","crs-spk-va-hi-1910-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313574",,,,0,0
"'1000000487679280'","'1000010975432088'","crs-spk-va-hi-1910-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313575",,,,0,0
"'1000000487679280'","'1000010975432089'","crs-spk-va-hi-1910-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313576",,,,0,0
"'1000000487679280'","'1000010975432090'","crs-spk-va-hi-1910-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313577",,,,0,0
"'1000000487679280'","'1000010975432091'","crs-spk-va-hi-1910-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313578",,,,0,0
"'1000000487679280'","'1000010975432092'","crs-spk-va-hi-1910-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-SPK-VA-HI-1910-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010974313579",,,,0,0
"'1000000487689994'","'1000010975782178'","crs-scbd-ha-hi-191023","PREMIUM SCBD CRS HA 191023","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"scbd,track-id-1000000487689954","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1697705120936.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010975778139",,,,,
"'1000000487689994'","'1000010975782179'","crs-scbd-ha-hi-191023",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1697705120925.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778140",,,,0,0
"'1000000487689994'","'1000010975782180'","crs-scbd-ha-hi-191023",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1697705120946.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778141",,,,0,0
"'1000000487689994'","'1000010975782181'","crs-scbd-ha-hi-191023",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778142",,,,0,0
"'1000000487689994'","'1000010975782182'","crs-scbd-ha-hi-191023",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778143",,,,0,0
"'1000000487689994'","'1000010975782183'","crs-scbd-ha-hi-191023",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778144",,,,0,0
"'1000000487689994'","'1000010975782184'","crs-scbd-ha-hi-191023",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778145",,,,0,0
"'1000000487689994'","'1000010975782185'","crs-scbd-ha-hi-191023",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778146",,,,0,0
"'1000000487689994'","'1000010975782186'","crs-scbd-ha-hi-191023",,,,,,,,,,"10.5 Men",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778147",,,,0,0
"'1000000487689994'","'1000010975782187'","crs-scbd-ha-hi-191023",,,,,,,,,,"11 Men",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778148",,,,0,0
"'1000000487689994'","'1000010975782188'","crs-scbd-ha-hi-191023",,,,,,,,,,"11.5 Men",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778149",,,,0,0
"'1000000487689994'","'1000010975782189'","crs-scbd-ha-hi-191023",,,,,,,,,,"12 Men",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778150",,,,0,0
"'1000000487689994'","'1000010975782190'","crs-scbd-ha-hi-191023",,,,,,,,,,"13 Men",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778151",,,,0,0
"'1000000487689994'","'1000010975782191'","crs-scbd-ha-hi-191023",,,,,,,,,,"9 Kid",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778152",,,,0,0
"'1000000487689994'","'1000010975782192'","crs-scbd-ha-hi-191023",,,,,,,,,,"10 Kid",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778153",,,,0,0
"'1000000487689994'","'1000010975782193'","crs-scbd-ha-hi-191023",,,,,,,,,,"11 Kid",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778154",,,,0,0
"'1000000487689994'","'1000010975782194'","crs-scbd-ha-hi-191023",,,,,,,,,,"12 Kid",,"White",,,"CRS-SCBD-HA-HI-191023",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010975778155",,,,0,0
